id_producto,nombre_marca,nombre_reciclaje,nombre_empresa,nombre_productos_clasificacion,nombre,gramos_envase,formato,unidad,unidad_real,cantidad,texto,cluster300,label300,label,categoria,nombre_productos_clasificacion_pred,categoria_pred,nombre_reciclaje_pred,unidad_real_pred
2175,bresler,,,CONGELADOS,Postre Helado Bresler Magnum Chocolate Nuss,1,900ML,ML,ML,900,postre helado bresler magnum chocolate nuss,66,Helado Postre,Helado Postre,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2176,bresler,,,CONGELADOS,Postre Helado Bresler Viennetta Cappuccino,1,1LT,LT,LT,1,postre helado bresler viennetta cappuccino,66,Helado Postre,Helado Postre,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2177,bresler,,,CONGELADOS,Postre Helado Bresler Viennetta Mora Crema,1,1LT,LT,LT,1,postre helado bresler viennetta mora crema,66,Helado Postre,Helado Postre,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2178,bresler,,,CONGELADOS,Postre Helado Bresler Carte Dor Tres leche,1,1LT,LT,LT,1,postre helado bresler carte dor tres leche,191,Carte Dor Helado Postre,Carte Dor Helado Postre,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2179,tavelli,,,CONGELADOS,Helado dulce de leche granizado,1,800ML,ML,ML,800,helado dulce leche granizado,234,Dulce Helado Leche,Dulce Helado Leche,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2180,san,,,CONGELADOS,Helado Chocolate nuss Light,1,FRANCISCO,FRANCISCO,,,helado chocolate nuss light,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2181,san,,,CONGELADOS,Helado vainilla light,1,FRANCISCO,FRANCISCO,,,helado vainilla light,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2182,san,,,CONGELADOS,Helado piña fruta,1,FRANCISCO,FRANCISCO,,,helado piña fruta,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2183,san,,,CONGELADOS,Helado arandano fruta,1,FRANCISCO,FRANCISCO,,,helado arandano fruta,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2184,san,,,CONGELADOS,Helado berry light,1,FRANCISCO,FRANCISCO,,,helado berry light,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2185,chamonix,,,CONGELADOS,Helado chocolate  leches y Manjar,1,25LT,LT,LT,25,helado chocolate leches manjar,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2186,chamonix,,,CONGELADOS,Helado trisabor cassata,1,LT,LT,LT,,helado trisabor cassata,15,Cassata Helado,Cassata Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2187,tottus,,TOTTUS,CONGELADOS,Helado mini cono  unidades,1,400G,GR,GR,400,helado mini cono unidad,147,Helado Mini,Helado Mini,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,GR
2188,tottus,,TOTTUS,CONGELADOS,Pack helado sandwich vainilla,1,UN,UN,UN,,pack helado sandwich vainilla,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,UN
2189,tottus,,TOTTUS,CONGELADOS,Pack paletas mango,1,UN,UN,UN,,pack paleta mango,43,,Paleta,,CONGELADOS,PLÁSTICO,PP 5,UN
2190,tottus,,TOTTUS,CONGELADOS,Pack hel paleta vai cobert choc tottus,1,UN,UN,UN,,pack hel paleta vai cobert choc tottus,43,,Choc Cobert Hel Paleta Vai,,CONGELADOS,PLÁSTICO,PP 5,UN
2191,tottus,,TOTTUS,CONGELADOS,Pack paletas frutilla,1,UN,UN,UN,,pack paletas frutilla,43,,,,CONGELADOS,PLÁSTICO,PP 5,UN
2192,tottus,,TOTTUS,CONGELADOS,Pack hel paleta vai luc c mani,1,UN,UN,UN,,pack hel paleta vai luc mani,43,,Hel Luc Mani Paleta Vai,,CONGELADOS,PLÁSTICO,PP 5,UN
2193,savory,,SAVORY,CONGELADOS,Helado danky mini nogatonga multipack,1,580XML,ML,ML,580,helado danky mini nogatonga multipack,147,Helado Mini,Helado Mini,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2194,savory,,SAVORY,CONGELADOS,Helado chocolito mini multipack,1,10500UNML,UNML,,10500,helado chocolito mini multipack,147,Helado Mini,Helado Mini,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2195,tottus,,TOTTUS,CONGELADOS,Helado Mini sandwich  unidades,1,400G,GR,GR,400,helado mini sandwich unidad,147,Helado Mini,Helado Mini,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,GR
2196,savory,,SAVORY,CONGELADOS,Helado centella multipack,1,2450XML,ML,ML,2450,helado centella multipack,195,Helado Multipack,Helado Multipack,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2197,savory,,SAVORY,CONGELADOS,Helado sahne nuss paleta mini multipack,1,560XML,ML,ML,560,helado sahne nuss paleta mini multipack,147,Helado Mini,Helado Mini,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2198,savory,,SAVORY,CONGELADOS,Helado sahne nuss cono mini multipack,1,580XML,ML,ML,580,helado sahne nuss cono mini multipack,147,Helado Mini,Helado Mini,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2199,savory,,SAVORY,CONGELADOS,Helado mini kriko multipack,1,6UN,UN,UN,6,helado mini kriko multipack,147,Helado Mini,Helado Mini,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,UN
2200,savory,,SAVORY,CONGELADOS,Helado lolly pop multipack,1,LT,LT,LT,,helado lolly pop multipack,195,Helado Multipack,Helado Multipack,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2201,savory,,SAVORY,CONGELADOS,Helado kit kat paleta multipack,1,LT,LT,LT,,helado kit kat paleta multipack,195,Helado Multipack,Helado Multipack,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2202,savory,,SAVORY,CONGELADOS,Helado el manjar,1,LT,LT,LT,,helado manjar,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2203,savory,,SAVORY,CONGELADOS,Helado mega blanco maracuya mini multipack,1,LT,LT,LT,,helado mega blanco maracuya mini multipack,147,Helado Mini,Helado Mini,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2204,savory,,SAVORY,CONGELADOS,Helado pura fruta multipack frambuesa,1,LT,LT,LT,,helado puro fruta multipack frambuesa,195,Helado Multipack,Helado Multipack,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2205,savory,,SAVORY,CONGELADOS,Helado Pura Fruta Multipack piña Jengibre,1,LT,LT,LT,,helado puro fruta multipack piña jengibre,195,Helado Multipack,Helado Multipack,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2206,bresler,,,CONGELADOS,Helado Bresler Cassata Trisabor,1,1LT,LT,LT,1,helado bresler cassata trisabor,15,Cassata Helado,Cassata Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2207,bresler,,,CONGELADOS,Helado Bresler Cassata Carte Dor Chocolate,1,1LT,LT,LT,1,helado bresler cassata carte dor chocolate,15,Cassata Helado,Cassata Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2208,bresler,,,CONGELADOS,Helado Bresler Cassata Chocolate,1,1LT,LT,LT,1,helado bresler cassata chocolate,15,Cassata Helado,Cassata Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2209,bresler,,,CONGELADOS,Helado Bresler Cassata Carte Dor Dulce de Leche,1,1LT,LT,LT,1,helado bresler cassata carte dor dulce leche,234,Dulce Helado Leche,Dulce Helado Leche,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2210,guallarauco,,,CONGELADOS,Helado barra lucuma manjar,1,660XG,GR,GR,660,helado barra lucuma manjar,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,GR
2211,bresler,,,CONGELADOS,Helado Multipack Bresler Magnum Mini Almendras,1,560XML,ML,ML,560,helado multipack bresler magnum mini almendras,147,Helado Mini,Helado Mini,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2212,trendy,,,CONGELADOS,Helado multisabores,1,2470XML,ML,ML,2470,helado multisabores,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2213,triton,,,CONGELADOS,Helado sandwich multipack triton,1,LT,LT,LT,,helado sandwich multipack triton,195,Helado Multipack,Helado Multipack,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2214,pura,,,CONGELADOS,Helado pura fruta multipack mango,1,FRUTA,FRUTA,,,helado puro fruta multipack mango,195,Helado Multipack,Helado Multipack,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2215,zoorpresa,,,CONGELADOS,Helado zoorpresa multipack,1,LT,LT,LT,,helado zoorpresa multipack,195,Helado Multipack,Helado Multipack,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2216,savory,,SAVORY,CONGELADOS,Bombón helado chomp frambuesa a la crema,1,225ML,ML,ML,225,bombón helado chomp frambuesa crema,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2217,san francisco,,,CONGELADOS,Helado Super Premium Chocolate Belga,1,FRANCISCO,FRANCISCO,,,helado super premium chocolate belga,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2218,guallarauco,,,CONGELADOS,Helado de fruta chirimoya,1,684G,GR,GR,684,helado fruta chirimoya,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,GR
2219,coppelia,,,CONGELADOS,Helado sin lactosa vainilla chip,1,800ML,ML,ML,800,helado lactosa vainilla chip,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2220,tavelli,,,CONGELADOS,Hel frutos del bosque,1,800ML,ML,ML,800,hel fruto bosque,43,,Bosque Fruto Hel,,CONGELADOS,PLÁSTICO,PP 5,ML
2221,emporio,,,CONGELADOS,Helado dulce de leche,1,LA,LA,,,helado dulce leche,234,Dulce Helado Leche,Dulce Helado Leche,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2222,noticecream,,,CONGELADOS,Not IceCream Chocolate Avellana,1,339GR,GR,GR,339,not icecream chocolate avellana,43,,,,CONGELADOS,PLÁSTICO,PP 5,GR
2223,guallarauco,,,CONGELADOS,Cheescake frut rojos,1,105KG,KG,KG,105,cheescake frut rojos,43,,Cheescake Frut Rojos,,CONGELADOS,PLÁSTICO,PP 5,KG
2224,guallarauco,,,CONGELADOS,Helado Barra de coco cubierta chocolate,1,440G,GR,GR,440,helado barra coco cubierto chocolate,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,GR
2225,bresler,,,CONGELADOS,Helado Multipack Bresler Magnum Mini Mix,1,560XML,ML,ML,560,helado multipack bresler magnum mini mix,147,Helado Mini,Helado Mini,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2226,bresler,,,CONGELADOS,Helado Multipack Bresler Magnum Mini Cookies  Cream,1,560XML,ML,ML,560,helado multipack bresler magnum mini cookies cream,147,Helado Mini,Helado Mini,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2227,savory,,SAVORY,CONGELADOS,Bombón helado sahne nuss chocolate,1,225ML,ML,ML,225,bombón helado sahne nuss chocolate,271,Helado Nuss Sahne,Helado Nuss Sahne,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2228,savory,,SAVORY,CONGELADOS,Helado veggie cacao avellana,1,318G,GR,GR,318,helado veggie cacao avellana,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,GR
2229,savory,,SAVORY,CONGELADOS,Helado savory veggie vainilla almendras con salsa de caramelo salado,1,318G,GR,GR,318,helado savory veggie vainilla almendra salsa caramelo salado,31,Salsa,Salsa,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,GR
2230,savory,,SAVORY,CONGELADOS,Helado veggie maracuyá,1,LT,LT,LT,,helado veggie maracuyá,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2231,san,,,CONGELADOS,Helado dulce leche,1,FRANCISCO,FRANCISCO,,,helado dulce leche,234,Dulce Helado Leche,Dulce Helado Leche,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,ML
2232,san,,,CONGELADOS,Helado avella europ,1,FRANCISCO,FRANCISCO,,,helado avella europ,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,LT
2233,guallarauco,,,CONGELADOS,Helado de fruta mango,1,672G,GR,GR,672,helado fruta mango,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,GR
2234,guallarauco,,,CONGELADOS,Helado de fruta tropical,1,667G,GR,GR,667,helado fruta tropical,35,Helado,Helado,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,GR
2235,guallarauco,,,CONGELADOS,Cheescake maracuya,1,105KG,KG,KG,105,cheescake maracuya,43,,,,CONGELADOS,PLÁSTICO,PP 5,KG
2236,tottus,,TOTTUS,CONGELADOS,Hielo bolsa,1,2KG,KG,KG,2,hielo bolsa,214,Bolsa,Bolsa,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,KG
2237,hielo,,,CONGELADOS,Hielo bolsa,1,POP,POP,,,hielo bolsa,214,Bolsa,Bolsa,,CONGELADOS,PAPEL Y CARTONES,CARTÓN,GR
2239,mazola,,MAZOLA,DESPENSA,Aceite Canola,1,1LT,LT,LT,1,aceite canola,12,Aceite,Aceite,,DESPENSA,VIDRIOS,VIDRIO,LT
2240,farchioni,,FARCHIONI,DESPENSA,Aceite Oliva Peperoncino,1,250ML,ML,ML,250,aceite oliva peperoncino,12,Aceite,Aceite,,DESPENSA,VIDRIOS,VIDRIO,ML
2241,tucapel,,TUCAPEL,DESPENSA,Arroz G Grano Largo Angosto,1,1KG,KG,KG,1,arroz grano largo angosto,60,Arroz,Arroz,,DESPENSA,VIDRIOS,VIDRIO,KG
2242,banquete,,BANQUETE,DESPENSA,Garbanzos Sin Piel sin piel,1,1KG,KG,KG,1,garbanzo piel piel,280,Piel,Piel,,DESPENSA,VIDRIOS,VIDRIO,KG
2243,banquete,,BANQUETE,DESPENSA,Lentejas MM,1,1KG,KG,KG,1,lenteja,277,Lenteja,Lenteja,,DESPENSA,VIDRIOS,VIDRIO,KG
2247,tottus,,TOTTUS,DESPENSA,Atún en Agua,1,170G,GR,GR,170,atún agua,43,,Atún,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2248,tottus,,TOTTUS,DESPENSA,Pack Atún en Aceite x,1,80G,GR,GR,80,pack atún aceite,12,Aceite,Aceite,,DESPENSA,VIDRIOS,VIDRIO,GR
2249,wasil,,,DESPENSA,Lentejas Listos Tetra,1,380G,GR,GR,380,lenteja listo tetra,277,Lenteja,Lenteja,,DESPENSA,VIDRIOS,VIDRIO,GR
2250,tottus,,TOTTUS,DESPENSA,Palmito Rodaja Premium,1,400G,GR,GR,400,palmito rodaja premium,54,Premium,Premium,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2251,tottus,,TOTTUS,DESPENSA,Duraznos Cubitos,1,415G,GR,GR,415,durazno cubito,43,,,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2252,wasil,,,DESPENSA,Crema Lentejas,1,380G,GR,GR,380,crema lentejas,159,Crema,Crema,,DESPENSA,VIDRIOS,VIDRIO,GR
2253,esmeralda,,,DESPENSA,Palmitos Enteros,1,400G,GR,GR,400,palmito entero,43,,Palmito,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
1638,loncoleche,,LONCOLECHE,"CARNES, PESCADOS Y  FIAMBRES",Pack leche platano,1,2006MLX,ML,ML,2006,pack leche platano,73,Leche,Leche,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,ML
2255,smiley,,,DESPENSA,Pure Zapallo Zanahoria,1,?KIDS,KIDS,,,pure zapallo zanahoria,43,,Pure Zanahoria Zapallo,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2256,van,,,DESPENSA,Pack Atún en Agua x,1,?CAMPS,CAMPS,,,pack atún agua,43,,Atún,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2257,van,,,DESPENSA,Pack Atún en Aceite Oliva x,1,?CAMPS,CAMPS,,,pack atún aceite oliva,12,Aceite,Aceite,,DESPENSA,VIDRIOS,VIDRIO,ML
2258,tottus,,TOTTUS,DESPENSA,Surtido Mariscos al Natural,1,425G,GR,GR,425,surtir marisco natural,43,,Surtir,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2259,tottus,,TOTTUS,DESPENSA,Surtido Mariscos al Natural,1,190G,GR,GR,190,surtir marisco natural,43,,Surtir,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2260,tottus,,TOTTUS,DESPENSA,Surtido Mariscos en Aceite,1,190G,GR,GR,190,surtir marisco aceite,12,Aceite,Aceite,,DESPENSA,VIDRIOS,VIDRIO,GR
2261,tottus,,TOTTUS,DESPENSA,Pack Cups Durazno trocitos x,1,113G,GR,GR,113,pack cups durazno trocitos,43,,,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2263,tottus,,TOTTUS,DESPENSA,Alcachofa Cuartos,1,400G,GR,GR,400,alcachofa cuartos,43,,Alcachofa Cuartos,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2264,tottus,,TOTTUS,DESPENSA,Piñas Trocitos,1,565G,GR,GR,565,piña trocito,43,,Trocito,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2265,tottus,,TOTTUS,DESPENSA,Mango al Jugo,1,440G,GR,GR,440,mango jugo,52,Jugo,Jugo,,DESPENSA,VIDRIOS,VIDRIO,GR
2266,dantza,,,DESPENSA,Tomate Entero Pelado Dantza,1,390G,GR,GR,390,tomate entero pelado dantza,43,,Pelado Tomate,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2267,vivo,,CCU,DESPENSA,Compota Vivo Veggies Manzana Pera Espinaca,1,120GR,GR,GR,120,compota vivo veggies manzana pera espinaca,97,Compota,Compota,,DESPENSA,VIDRIOS,VIDRIO,GR
2269,don,,,"DESAYUNOS, SNACKS Y  DULCES",Pepinillos Dill Extra,1,JUAN,JUAN,,,pepinillo dill extra,43,,Dill Pepinillo,,"DESAYUNOS, SNACKS Y  DULCES",PLÁSTICO,PP 5,GR
2270,aconcagua,,,DESPENSA,Frutillas Enteras,1,590G,GR,GR,590,frutilla entero,43,,,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2272,perfect,,PERFECT CHOICE,"DESAYUNOS, SNACKS Y  DULCES",Esparragos Blancos,1,CHOICE,CHOICE,,,esparrago blanco,43,,Esparrago,,"DESAYUNOS, SNACKS Y  DULCES",PLÁSTICO,PP 5,GR
2273,don,,,"DESAYUNOS, SNACKS Y  DULCES",Cebollitas En Vinagre,1,JUAN,JUAN,,,cebollita vinagre,43,,Vinagre,,"DESAYUNOS, SNACKS Y  DULCES",PLÁSTICO,PP 5,GR
2274,mamminger,,,"DESAYUNOS, SNACKS Y  DULCES",Pepinos Condimentados,1,720ML,ML,ML,720,pepino condimentado,43,,Condimentado Pepino,,"DESAYUNOS, SNACKS Y  DULCES",PLÁSTICO,PP 5,ML
2275,mamminger,,,"DESAYUNOS, SNACKS Y  DULCES",Pepinos En Bastones,1,720ML,ML,ML,720,pepino bastón,43,,Bastón Pepino,,"DESAYUNOS, SNACKS Y  DULCES",PLÁSTICO,PP 5,ML
2278,tottus,,TOTTUS,DESPENSA,Salsa Tomate Arriabatta,1,420G,GR,GR,420,salsa tomate arriabatta,20,Salsa Tomate,Salsa Tomate,,DESPENSA,VIDRIOS,VIDRIO,GR
2279,pomi,,,DESPENSA,Salsa Passata,1,700G,GR,GR,700,salsa passata,31,Salsa,Salsa,,DESPENSA,VIDRIOS,VIDRIO,GR
2280,barilla,,,DESPENSA,Salsa Tomate Basilico,1,400G,GR,GR,400,salsa tomate basilico,20,Salsa Tomate,Salsa Tomate,,DESPENSA,VIDRIOS,VIDRIO,GR
2282,pomi,,,DESPENSA,Salsa tomate oliva,1,400G,GR,GR,400,salsa tomate oliva,20,Salsa Tomate,Salsa Tomate,,DESPENSA,VIDRIOS,VIDRIO,GR
2283,barilla,,,DESPENSA,Salsa Tomate Pomodori Secchi,1,200G,GR,GR,200,salsa tomate pomodori secchi,20,Salsa Tomate,Salsa Tomate,,DESPENSA,VIDRIOS,VIDRIO,GR
2285,carozzi,,CAROZZI,DESPENSA,Ravioli Carozzi Ricota Espinaca,1,400GR,GR,GR,400,ravioli carozzi ricota espinaca,43,,Espinaca Ravioli Ricota,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2286,edra,,,DESPENSA,Perejil,1,15G,GR,GR,15,perejil,43,,Perejil,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2287,pancho,,,DESPENSA,Salsa Mexicana Doypack Pancho Villa Picante,1,?VILLA,VILLA,,,salsa mexicano doypack pancho villa picante,31,Salsa,Salsa,,DESPENSA,VIDRIOS,VIDRIO,GR
2288,edra,,,DESPENSA,Comino Molido Edra,1,15G,GR,GR,15,comino molido edra,43,,Comino Molido,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2289,edra,,,DESPENSA,Condimentos,1,15G,GR,GR,15,condimento,43,,,,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
2290,edra,,,DESPENSA,Pimienta Molida,1,15G,GR,GR,15,pimienta molido,258,Molido Pimienta,Molido Pimienta,,DESPENSA,VIDRIOS,VIDRIO,GR
2291,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Sobrecostilla Tottus Imp Cat- V Vacio,1,?IMPORTADO,IMPORTADO,,,sobrecostilla tottus imp cat- vacio,22,Cat Vacio,Cat Vacio,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2292,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Lomo Liso Vacio Imp Cat-V,1,?GRAN,GRAN,,,lomo liso vacio imp cat-v,22,Cat Vacio,Cat Vacio,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2293,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Tapapecho Angus Cat-V,1,?BLACK,BLACK,,,tapapecho angus cat-v,90,Cat,Cat,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2294,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Huachalomo Nac. Cat. V,1,?NACIONAL,NACIONAL,,,huachalomo nac cat,1,Nac,Nac,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2295,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Punta Paleta Vacio Imp Cat-V,1,?GRAN,GRAN,,,punta paleta vacio imp cat-v,17,Cat Imp,Cat Imp,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2296,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Posta Rosada Nac. Cat. V. Natural,1,?NATURAL,NATURAL,,,posta rosado nac cat natural,231,Nac,Nac,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2297,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Sobrecostilla Angus Cat-V,1,?BLACK,BLACK,,,sobrecostilla angus cat-v,90,Cat,Cat,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2298,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Lomo Liso Angus Cat-V,1,?BLACK,BLACK,,,lomo liso angus cat-v,90,Cat,Cat,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2299,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Posta Negra Nac. Cat. V Natural,1,?NATURAL,NATURAL,,,posta negro nac cat natural,231,Nac,Nac,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2300,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Plateada Vacio Imp Cat-V,1,?GRAN,GRAN,,,plateado vacio imp cat-v,22,Cat Vacio,Cat Vacio,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2301,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Posta Paleta Nac. Cat. V. Tottus,1,?NACIONAL,NACIONAL,,,posta paleta nac cat tottus,231,Nac,Nac,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2302,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Lomo Liso Tottus Imp. Cat-V Vacio,1,?IMPORTADO,IMPORTADO,,,lomo liso tottus imp cat-v vacio,22,Cat Vacio,Cat Vacio,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2303,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Palanca Nac. Cat. V. Natural,1,?NATURAL,NATURAL,,,palanca nac cat natural,1,Nac,Nac,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2304,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Pollo Ganso Tottus Imp Cat- V Vacio,1,?IMPORTADO,IMPORTADO,,,pollo ganso tottus imp cat- vacio,22,Cat Vacio,Cat Vacio,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2305,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Ganso Nac. Cat. V. Tottus,1,?NACIONAL,NACIONAL,,,ganso nac cat tottus,221,Ganso Nac,Ganso Nac,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2306,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Ganso Tottus Imp Cat- V Vacio,1,?IMPORTADO,IMPORTADO,,,ganso tottus imp cat- vacio,22,Cat Vacio,Cat Vacio,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2307,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Ganso Vacio Imp Cat-V,1,?GRAN,GRAN,,,ganso vacio imp cat-v,22,Cat Vacio,Cat Vacio,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2308,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Filete Vacio Imp Cat-V,1,?GRAN,GRAN,,,filete vacio imp cat-v,22,Cat Vacio,Cat Vacio,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2309,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Posta Negra Vacio Imp Cat-V,1,?GRAN,GRAN,,,posta negro vacio imp cat-v,22,Cat Vacio,Cat Vacio,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
2310,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Lomo Liso Nac. Cat. V. Natural,1,?NATURAL,NATURAL,,,lomo liso nac cat natural,1,Nac,Nac,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
